iter	Passed	Remaining
1666	63340	89634
1667	63379	89597
1668	63417	89558
1669	63449	89512
1670	63488	89476
1671	63521	89431
1672	63562	89397
1673	63595	89352
1674	63627	89306
1675	63661	89263
1676	63698	89223
1677	63739	89190
1678	63774	89147
1679	63812	89109
1680	63855	89078
1681	63894	89042
1682	63928	88998
1683	63971	88967
1684	64004	88923
1685	64042	88884
1686	64083	88850
1687	64113	88802
1688	64150	88762
1689	64185	88720
1690	64225	88684
1691	64264	88649
1692	64304	88613
1693	64344	88578
1694	64384	88542
1695	64422	88504
1696	64458	88464
1697	64500	88431
1698	64543	88400
1699	64584	88366
1700	64624	88331
1701	64658	88287
1702	64692	88244
1703	64727	88202
1704	64771	88172
1705	64810	88136
1706	64850	88100
1707	64888	88063
1708	64919	88015
1709	64959	87980
1710	65001	87947
1711	65035	87903
1712	65070	87862
1713	65107	87822
1714	65145	87784
1715	65185	87749
1716	65225	87714
1717	65261	87674
1718	65299	87635
1719	65332	87590
1720	65368	87550
1721	65408	87515
1722	65450	87482
1723	65494	87452
1724	65535	87418
1725	65575	87383
1726	65612	87344
1727	65646	87301
1728	65684	87262
1729	65722	87224
1730	65757	87183
1731	65798	87148
1732	65840	87115
1733	65882	87083
1734	65921	87046
1735	65961	87011
1736	66007	86983
1737	66043	86943
1738	66078	86900
1739	66120	86869
1740	66158	86830
1741	66194	86790
1742	66231	86750
1743	66267	86710
1744	66307	86674
1745	66339	86628
1746	66374	86587
1747	66407	86543
1748	66441	86499
1749	66477	86458
1750	66522	86429
1751	66560	86392
1752	66602	86358
1753	66635	86314
1754	66674	86278
1755	66713	86241
1756	66748	86199
1757	66786	86160
1758	66822	86121
1759	66854	86074
1760	66890	86035
1761	66929	85998
1762	66975	85969
1763	67015	85935
1764	67058	85902
1765	67102	85873
1766	67144	85840
1767	67182	85802
1768	67224	85769
1769	67294	85772
1770	67333	85734
1771	67375	85702
1772	67416	85668
1773	67459	85635
1774	67494	85594
1775	67532	85556
1776	67571	85520
1777	67607	85479
1778	67642	85437
1779	67676	85394
1780	67709	85349
1781	67740	85303
1782	67779	85266
1783	67817	85228
1784	67852	85185
1785	67886	85142
1786	67919	85099
1787	67958	85061
1788	67996	85023
1789	68036	84989
1790	68074	84951
1791	68111	84911
1792	68149	84873
1793	68184	84831
1794	68222	84793
1795	68259	84753
1796	68295	84713
1797	68330	84672
1798	68362	84626
1799	68403	84591
1800	68440	84553
1801	68480	84517
1802	68520	84482
1803	68562	84448
1804	68597	84407
1805	68640	84374
1806	68670	84327
1807	68706	84286
1808	68742	84246
1809	68779	84206
1810	68822	84175
1811	68859	84136
1812	68897	84098
1813	68933	84057
1814	68976	84025
1815	69019	83994
1816	69054	83952
1817	69092	83913
1818	69127	83872
1819	69162	83830
1820	69198	83790
1821	69233	83749
1822	69274	83714
1823	69307	83670
1824	69341	83628
1825	69376	83586
1826	69413	83546
1827	69452	83510
1828	69492	83475
1829	69530	83436
1830	69565	83395
1831	69600	83353
1832	69641	83318
1833	69680	83282
1834	69719	83245
1835	69755	83205
1836	69783	83155
1837	69823	83119
1838	69858	83078
1839	69890	83033
1840	69927	82993
1841	69961	82951
1842	69995	82907
1843	70030	82867
1844	70068	82828
1845	70112	82798
1846	70152	82762
1847	70191	82725
1848	70227	82685
1849	70262	82643
1850	70302	82608
1851	70343	82574
1852	70386	82541
1853	70427	82507
1854	70468	82472
1855	70506	82434
1856	70546	82399
1857	70585	82362
1858	70624	82325
1859	70662	82287
1860	70698	82247
1861	70741	82215
1862	70777	82175
1863	70815	82136
1864	70857	82102
1865	70899	82069
1866	70943	82038
1867	70982	82001
1868	71021	81965
1869	71060	81928
1870	71094	81886
1871	71128	81843
1872	71167	81806
1873	71201	81763
1874	71230	81715
1875	71264	81673
1876	71308	81641
1877	71341	81598
1878	71384	81566
1879	71417	81522
1880	71461	81491
1881	71499	81453
1882	71539	81417
1883	71577	81379
1884	71620	81347
1885	71657	81307
1886	71692	81266
1887	71729	81227
1888	71766	81189
1889	71805	81151
1890	71841	81111
1891	71877	81070
1892	71916	81033
1893	71956	80998
1894	71995	80961
1895	72037	80928
1896	72080	80895
1897	72127	80868
1898	72167	80832
1899	72205	80794
1900	72247	80760
1901	72289	80727
1902	72327	80689
1903	72366	80651
1904	72400	80609
1905	72444	80578
1906	72482	80540
1907	72524	80506
1908	72561	80467
1909	72602	80432
1910	72638	80392
1911	72675	80353
1912	72714	80316
1913	72750	80275
1914	72782	80231
1915	72817	80190
1916	72853	80149
1917	72895	80116
1918	72938	80083
1919	72979	80049
1920	73022	80016
1921	73062	79980
1922	73098	79941
1923	73142	79909
1924	73184	79875
1925	73226	79841
1926	73269	79808
1927	73308	79772
1928	73348	79736
1929	73386	79698
1930	73426	79662
1931	73462	79622
1932	73503	79587
1933	73542	79551
1934	73584	79516
1935	73626	79482
1936	73663	79443
1937	73693	79397
1938	73732	79359
1939	73766	79317
1940	73807	79283
1941	73844	79244
1942	73882	79205
1943	73926	79174
1944	73968	79140
1945	74015	79112
1946	74056	79077
1947	74093	79038
1948	74131	79000
1949	74171	78963
1950	74212	78929
1951	74251	78892
1952	74292	78857
1953	74329	78818
1954	74369	78782
1955	74409	78746
1956	74452	78713
1957	74492	78677
1958	74534	78643
1959	74577	78610
1960	74612	78570
1961	74656	78537
1962	74692	78497
1963	74729	78458
1964	74765	78418
1965	74808	78385
1966	74844	78345
1967	74888	78313
1968	74927	78275
1969	74969	78242
1970	75015	78212
1971	75053	78174
1972	75098	78143
1973	75143	78112
1974	75183	78076
1975	75223	78040
1976	75258	77999
1977	75294	77959
1978	75327	77915
1979	75363	77875
1980	75399	77835
1981	75432	77792
1982	75472	77756
1983	75512	77720
1984	75555	77686
1985	75598	77653
1986	75631	77611
1987	75670	77573
1988	75710	77537
1989	75751	77502
1990	75795	77470
1991	75830	77428
1992	75871	77393
1993	75909	77356
1994	75953	77324
1995	75998	77292
1996	76033	77252
1997	76069	77211
1998	76106	77172
1999	76143	77133
2000	76184	77098
2001	76219	77056
2002	76258	77019
2003	76296	76981
2004	76334	76943
2005	76367	76900
2006	76406	76862
2007	76445	76825
2008	76486	76791
2009	76523	76751
2010	76562	76714
2011	76603	76679
2012	76642	76642
2013	76678	76602
2014	76715	76562
2015	76756	76528
2016	76796	76492
2017	76838	76457
2018	76877	76420
2019	76920	76387
2020	76964	76355
2021	77008	76322
2022	77048	76286
2023	77088	76250
2024	77130	76215
2025	77164	76173
2026	77202	76136
2027	77239	76096
2028	77275	76056
2029	77312	76017
2030	77354	75983
2031	77394	75946
2032	77429	75906
2033	77463	75864
2034	77502	75827
2035	77544	75792
2036	77582	75754
2037	77620	75716
2038	77658	75677
2039	77702	75645
2040	77745	75612
2041	77792	75582
2042	77834	75548
2043	77877	75515
2044	77919	75481
2045	77957	75442
2046	77993	75403
2047	78031	75363
2048	78071	75327
2049	78115	75295
2050	78156	75260
2051	78191	75219
2052	78233	75185
2053	78275	75150
2054	78315	75113
2055	78351	75074
2056	78396	75042
2057	78437	75007
2058	78486	74979
2059	78529	74946
2060	78564	74904
2061	78606	74870
2062	78637	74825
2063	78676	74788
2064	78708	74744
2065	78749	74709
2066	78783	74667
2067	78831	74638
2068	78875	74606
2069	78918	74571
2070	78957	74535
2071	79002	74503
2072	79045	74469
2073	79086	74434
2074	79128	74400
2075	79171	74366
2076	79213	74331
2077	79249	74291
2078	79282	74249
2079	79325	74215
2080	79369	74182
2081	79412	74148
2082	79452	74112
2083	79490	74073
2084	79533	74040
2085	79570	74001
2086	79607	73962
2087	79651	73929
2088	79692	73893
2089	79733	73858
2090	79772	73821
2091	79816	73788
2092	79857	73752
2093	79903	73721
2094	79943	73685
2095	79981	73647
2096	80022	73611
2097	80066	73578
2098	80110	73546
2099	80147	73507
2100	80188	73471
2101	80232	73438
2102	80269	73398
2103	80313	73366
2104	80357	73332
2105	80397	73296
2106	80435	73258
2107	80479	73225
2108	80523	73193
2109	80567	73160
2110	80607	73123
2111	80650	73089
2112	80687	73050
2113	80729	73015
2114	80771	72980
2115	80813	72945
2116	80853	72909
2117	80891	72871
2118	80933	72835
2119	80971	72798
2120	81018	72768
2121	81056	72729
2122	81094	72690
2123	81132	72652
2124	81177	72620
2125	81215	72581
2126	81258	72548
2127	81299	72512
2128	81331	72469
2129	81371	72432
2130	81410	72394
2131	81446	72354
2132	81482	72314
2133	81518	72273
2134	81551	72231
2135	81593	72196
2136	81635	72161
2137	81677	72126
2138	81716	72089
2139	81755	72051
2140	81791	72011
2141	81827	71971
2142	81860	71929
2143	81897	71889
2144	81934	71849
2145	81963	71804
2146	82004	71768
2147	82041	71728
2148	82079	71690
2149	82119	71653
2150	82162	71619
2151	82197	71578
2152	82239	71543
2153	82270	71499
2154	82306	71459
2155	82347	71423
2156	82379	71380
2157	82415	71340
2158	82457	71305
2159	82496	71268
2160	82538	71233
2161	82571	71189
2162	82609	71151
2163	82645	71112
2164	82682	71072
2165	82719	71033
2166	82758	70996
2167	82796	70957
2168	82837	70921
2169	82877	70885
2170	82912	70844
2171	82954	70809
2172	82996	70773
2173	83033	70735
2174	83072	70697
2175	83111	70660
2176	83151	70623
2177	83185	70581
2178	83225	70544
2179	83269	70512
2180	83312	70477
2181	83355	70443
2182	83395	70406
2183	83433	70368
2184	83469	70328
2185	83509	70291
2186	83549	70255
2187	83589	70218
2188	83631	70183
2189	83670	70145
2190	83706	70105
2191	83741	70065
2192	83778	70025
2193	83818	69988
2194	83852	69946
2195	83887	69906
2196	83930	69872
2197	83975	69839
2198	84023	69809
2199	84069	69777
2200	84113	69744
2201	84151	69706
2202	84185	69664
2203	84222	69624
2204	84261	69587
2205	84297	69547
2206	84338	69511
2207	84376	69473
2208	84418	69438
2209	84461	69403
2210	84500	69366
2211	84539	69328
2212	84579	69291
2213	84616	69252
2214	84661	69219
2215	84701	69182
2216	84744	69149
2217	84789	69116
2218	84823	69074
2219	84868	69042
2220	84911	69006
2221	84951	68970
2222	84988	68931
2223	85032	68897
2224	85074	68862
2225	85167	68868
2226	85209	68833
2227	85246	68793
2228	85279	68751
2229	85319	68714
2230	85357	68675
2231	85390	68633
2232	85429	68595
2233	85468	68558
2234	85503	68517
2235	85540	68478
2236	85576	68438
2237	85614	68400
2238	85654	68362
2239	85690	68323
2240	85723	68280
2241	85752	68234
2242	85788	68194
2243	85830	68159
2244	85863	68116
2245	85901	68078
2246	85938	68039
2247	85985	68008
2248	86025	67971
2249	86067	67935
2250	86102	67894
2251	86139	67855
2252	86178	67818
2253	86223	67785
2254	86261	67746
2255	86308	67715
2256	86348	67678
2257	86384	67638
2258	86424	67601
2259	86463	67563
2260	86495	67521
2261	86530	67480
2262	86568	67441
2263	86601	67399
2264	86636	67358
2265	86670	67316
2266	86710	67279
2267	86746	67240
2268	86780	67198
2269	86822	67162
2270	86858	67123
2271	86893	67082
2272	86933	67045
2273	86972	67007
2274	87010	66969
2275	87050	66932
2276	87091	66896
2277	87140	66866
2278	87180	66829
2279	87221	66793
2280	87261	66756
2281	87301	66719
2282	87347	66686
2283	87385	66648
2284	87425	66611
2285	87469	66578
2286	87515	66545
2287	87556	66509
2288	87592	66468
2289	87634	66434
2290	87677	66399
2291	87713	66359
2292	87756	66324
2293	87796	66287
2294	87838	66251
2295	87870	66209
2296	87910	66172
2297	87957	66140
2298	87998	66104
2299	88034	66063
2300	88073	66026
2301	88114	65990
2302	88154	65953
2303	88193	65915
2304	88238	65882
2305	88273	65841
2306	88308	65800
2307	88351	65765
2308	88387	65726
2309	88427	65689
2310	88464	65649
2311	88502	65611
2312	88545	65576
2313	88585	65539
2314	88616	65495
2315	88652	65455
2316	88691	65418
2317	88731	65380
2318	88773	65345
2319	88819	65313
2320	88858	65275
2321	88897	65237
2322	88934	65198
2323	88971	65159
2324	89019	65128
2325	89061	65091
2326	89094	65050
2327	89136	65014
2328	89179	64979
2329	89220	64943
2330	89261	64906
2331	89304	64871
2332	89339	64831
2333	89380	64795
2334	89422	64759
2335	89465	64724
2336	89505	64687
2337	89547	64651
2338	89587	64614
2339	89627	64578
2340	89666	64540
2341	89703	64500
2342	89751	64469
2343	89790	64431
2344	89825	64390
2345	89861	64350
2346	89897	64311
2347	89938	64274
2348	89981	64239
2349	90025	64205
2350	90073	64173
2351	90113	64137
2352	90153	64099
2353	90192	64061
2354	90234	64026
2355	90272	63987
2356	90309	63948
2357	90353	63914
2358	90394	63878
2359	90441	63845
2360	90485	63811
2361	90531	63778
2362	90570	63740
2363	90601	63697
2364	90639	63658
2365	90679	63621
2366	90720	63585
2367	90759	63546
2368	90801	63511
2369	90839	63472
2370	90881	63436
2371	90927	63404
2372	90967	63366
2373	91010	63331
2374	91056	63298
2375	91098	63263
2376	91143	63229
2377	91188	63195
2378	91230	63159
2379	91265	63118
2380	91300	63078
2381	91334	63036
2382	91370	62997
2383	91408	62958
2384	91442	62916
2385	91478	62877
2386	91517	62839
2387	91558	62802
2388	91593	62762
2389	91633	62724
2390	91670	62685
2391	91710	62648
2392	91747	62608
2393	91781	62567
2394	91820	62530
2395	91857	62490
2396	91891	62449
2397	91925	62407
2398	91962	62369
2399	92006	62334
2400	92041	62293
2401	92076	62253
2402	92113	62214
2403	92149	62174
2404	92183	62132
2405	92221	62094
2406	92256	62053
2407	92295	62015
2408	92335	61978
2409	92372	61939
2410	92410	61900
2411	92448	61862
2412	92482	61820
2413	92516	61779
2414	92549	61737
2415	92585	61698
2416	92620	61657
2417	92659	61619
2418	92695	61579
2419	92737	61543
2420	92770	61502
2421	92803	61460
2422	92841	61421
2423	92880	61383
2424	92916	61344
2425	92954	61305
2426	93028	61290
2427	93059	61247
2428	93097	61209
2429	93136	61171
2430	93172	61131
2431	93212	61093
2432	93253	61057
2433	93288	61017
2434	93326	60978
2435	93355	60933
2436	93390	60893
2437	93426	60853
2438	93463	60814
2439	93501	60775
2440	93532	60732
2441	93568	60692
2442	93609	60656
2443	93653	60621
2444	93695	60585
2445	93736	60549
2446	93775	60511
2447	93813	60473
2448	93858	60438
2449	93895	60399
2450	93930	60359
2451	93962	60317
2452	93999	60277
2453	94036	60238
2454	94075	60200
2455	94117	60164
2456	94159	60128
2457	94201	60092
2458	94243	60057
2459	94282	60018
2460	94324	59982
2461	94364	59945
2462	94396	59903
2463	94432	59863
2464	94470	59824
2465	94508	59786
2466	94549	59749
2467	94584	59709
2468	94622	59670
2469	94660	59632
2470	94698	59593
2471	94737	59555
2472	94778	59519
2473	94822	59484
2474	94863	59447
2475	94906	59412
2476	94941	59371
2477	94975	59330
2478	95013	59292
2479	95051	59253
2480	95093	59217
2481	95133	59180
2482	95175	59144
2483	95215	59107
2484	95258	59071
2485	95295	59032
2486	95330	58992
2487	95372	58956
2488	95417	58921
2489	95456	58884
2490	95500	58848
2491	95539	58811
2492	95583	58776
2493	95624	58739
2494	95660	58699
2495	95697	58660
2496	95733	58621
2497	95774	58584
2498	95813	58546
2499	95856	58510
2500	95892	58471
2501	95935	58435
2502	95979	58400
2503	96023	58365
2504	96061	58326
2505	96102	58290
2506	96146	58255
2507	96185	58217
2508	96228	58181
2509	96269	58145
2510	96311	58108
2511	96348	58070
2512	96388	58032
2513	96429	57995
2514	96467	57956
2515	96501	57916
2516	96532	57873
2517	96574	57837
2518	96609	57796
2519	96651	57760
2520	96690	57722
2521	96728	57684
2522	96765	57645
2523	96800	57604
2524	96840	57567
2525	96878	57528
2526	96917	57491
2527	96956	57452
2528	96997	57416
2529	97034	57377
2530	97066	57335
2531	97104	57296
2532	97143	57258
2533	97189	57224
2534	97225	57184
2535	97262	57145
2536	97299	57106
2537	97336	57067
2538	97381	57032
2539	97422	56996
2540	97466	56960
2541	97504	56922
2542	97545	56885
2543	97583	56847
2544	97622	56809
2545	97661	56771
2546	97702	56734
2547	97749	56700
2548	97783	56659
2549	97823	56622
2550	97865	56586
2551	97907	56550
2552	97943	56510
2553	97984	56473
2554	98019	56433
2555	98055	56393
2556	98094	56355
2557	98133	56317
2558	98171	56279
2559	98211	56241
2560	98248	56202
2561	98286	56163
2562	98324	56125
2563	98364	56087
2564	98403	56049
2565	98443	56012
2566	98483	55974
2567	98530	55941
2568	98568	55903
2569	98607	55864
2570	98642	55824
2571	98680	55785
2572	98712	55744
2573	98747	55703
2574	98783	55664
2575	98823	55626
2576	98866	55590
2577	98899	55549
2578	98931	55507
2579	98971	55470
2580	99009	55431
2581	99049	55393
2582	99087	55355
2583	99127	55318
2584	99165	55279
2585	99199	55238
2586	99236	55199
2587	99273	55160
2588	99312	55122
2589	99347	55082
2590	99380	55040
2591	99413	54999
2592	99452	54961
2593	99490	54923
2594	99526	54883
2595	99563	54844
2596	99601	54805
2597	99643	54769
2598	99685	54732
2599	99725	54695
2600	99762	54656
2601	99792	54613
2602	99828	54574
2603	99868	54536
2604	99908	54498
2605	99952	54463
2606	99984	54421
2607	100022	54383
2608	100057	54343
2609	100091	54302
2610	100119	54258
2611	100157	54220
2612	100194	54180
2613	100234	54143
2614	100267	54102
2615	100305	54063
2616	100343	54025
2617	100381	53986
2618	100422	53949
2619	100459	53910
2620	100494	53870
2621	100528	53829
2622	100563	53789
2623	100605	53753
2624	100643	53714
2625	100677	53674
2626	100716	53636
2627	100750	53595
2628	100786	53556
2629	100822	53516
2630	100862	53479
2631	100896	53438
2632	100932	53398
2633	100965	53357
2634	101006	53320
2635	101046	53283
2636	101084	53244
2637	101122	53206
2638	101165	53170
2639	101203	53131
2640	101245	53095
2641	101278	53054
2642	101317	53016
2643	101348	52974
2644	101386	52935
2645	101425	52897
2646	101464	52859
2647	101499	52819
2648	101565	52795
2649	101605	52758
2650	101648	52722
2651	101685	52683
2652	101725	52645
2653	101758	52604
2654	101794	52564
2655	101830	52525
2656	101868	52486
2657	101905	52447
2658	101939	52407
2659	101975	52367
2660	102013	52329
2661	102044	52287
2662	102083	52249
2663	102127	52213
2664	102163	52174
2665	102195	52132
2666	102227	52091
2667	102269	52054
2668	102312	52018
2669	102351	51980
2670	102386	51940
2671	102431	51905
2672	102472	51868
2673	102511	51830
2674	102548	51792
2675	102588	51754
2676	102631	51718
2677	102674	51682
2678	102713	51644
2679	102749	51604
2680	102781	51563
2681	102820	51525
2682	102865	51490
2683	102906	51453
2684	102948	51416
2685	102988	51379
2686	103025	51340
2687	103064	51302
2688	103107	51266
2689	103147	51228
2690	103186	51190
2691	103224	51152
2692	103259	51112
2693	103295	51072
2694	103333	51033
2695	103368	50994
2696	103405	50955
2697	103443	50916
2698	103475	50874
2699	103516	50838
2700	103553	50799
2701	103601	50765
2702	103644	50729
2703	103682	50690
2704	103720	50652
2705	103757	50613
2706	103799	50576
2707	103837	50538
2708	103873	50498
2709	103907	50458
2710	103950	50422
2711	103991	50385
2712	104035	50349
2713	104074	50311
2714	104112	50273
2715	104143	50231
2716	104178	50191
2717	104215	50152
2718	104248	50111
2719	104283	50071
2720	104322	50033
2721	104357	49993
2722	104394	49954
2723	104426	49913
2724	104464	49874
2725	104501	49835
2726	104537	49796
2727	104579	49759
2728	104622	49723
2729	104662	49685
2730	104706	49650
2731	104750	49614
2732	104790	49577
2733	104824	49536
2734	104864	49499
2735	104898	49458
2736	104933	49419
2737	104972	49380
2738	105017	49345
2739	105052	49305
2740	105095	49269
2741	105132	49230
2742	105170	49192
2743	105208	49153
2744	105251	49117
2745	105289	49078
2746	105329	49041
2747	105365	49001
2748	105404	48963
2749	105443	48925
2750	105482	48887
2751	105522	48850
2752	105563	48812
2753	105597	48772
2754	105636	48734
2755	105679	48698
2756	105717	48659
2757	105754	48621
2758	105795	48583
2759	105834	48545
2760	105869	48506
2761	105905	48466
2762	105948	48430
2763	105990	48393
2764	106031	48356
2765	106074	48320
2766	106115	48282
2767	106152	48244
2768	106191	48205
2769	106234	48170
2770	106277	48133
2771	106313	48094
2772	106355	48057
2773	106394	48019
2774	106431	47980
2775	106474	47944
2776	106511	47905
2777	106550	47867
2778	106591	47830
2779	106629	47791
2780	106672	47755
2781	106704	47714
2782	106747	47677
2783	106788	47640
2784	106826	47602
2785	106868	47565
2786	106900	47524
2787	106943	47487
2788	106984	47450
2789	107027	47414
2790	107074	47379
2791	107113	47341
2792	107152	47303
2793	107188	47264
2794	107232	47228
2795	107274	47191
2796	107314	47154
2797	107356	47117
2798	107397	47079
2799	107438	47042
2800	107476	47004
2801	107516	46966
2802	107555	46928
2803	107589	46888
2804	107628	46850
2805	107665	46811
2806	107704	46773
2807	107741	46734
2808	107785	46697
2809	107824	46659
2810	107864	46622
2811	107906	46585
2812	107948	46548
2813	107984	46509
2814	108028	46473
2815	108064	46434
2816	108105	46396
2817	108141	46357
2818	108182	46320
2819	108226	46284
2820	108270	46248
2821	108310	46210
2822	108349	46172
2823	108386	46133
2824	108422	46093
2825	108464	46056
2826	108503	46019
2827	108540	45980
2828	108577	45941
2829	108613	45901
2830	108656	45865
2831	108698	45828
2832	108740	45791
2833	108778	45752
2834	108815	45714
2835	108848	45673
2836	108884	45634
2837	108919	45594
2838	108955	45554
2839	109001	45519
2840	109037	45480
2841	109077	45442
2842	109122	45406
2843	109167	45371
2844	109207	45333
2845	109249	45296
2846	109281	45255
2847	109320	45217
2848	109361	45180
2849	109398	45141
2850	109437	45102
2851	109473	45063
2852	109512	45025
2853	109553	44988
2854	109588	44948
2855	109625	44909
2856	109665	44872
2857	109703	44833
2858	109734	44791
2859	109770	44752
2860	109810	44714
2861	109851	44677
2862	109891	44640
2863	109925	44599
2864	109961	44560
2865	110000	44522
2866	110037	44483
2867	110074	44444
2868	110114	44406
2869	110156	44369
2870	110194	44330
2871	110237	44294
2872	110273	44255
2873	110316	44218
2874	110352	44179
2875	110389	44140
2876	110430	44103
2877	110472	44066
2878	110508	44026
2879	110549	43989
2880	110592	43952
2881	110630	43914
2882	110672	43877
2883	110713	43840
2884	110759	43804
2885	110802	43767
2886	110840	43729
2887	110875	43689
2888	110915	43652
2889	110955	43614
2890	111001	43578
2891	111072	43553
2892	111114	43516
2893	111154	43478
2894	111195	43440
2895	111234	43402
2896	111270	43363
2897	111303	43323
2898	111339	43283
2899	111379	43245
2900	111423	43209
2901	111467	43173
2902	111506	43135
2903	111540	43095
2904	111582	43058
2905	111627	43022
2906	111667	42984
2907	111704	42945
2908	111738	42905
2909	111786	42870
2910	111833	42835
2911	111878	42799
2912	111920	42762
2913	111961	42725
2914	111999	42686
2915	112041	42649
2916	112079	42610
2917	112119	42573
2918	112159	42535
2919	112204	42499
2920	112240	42460
2921	112280	42422
2922	112316	42382
2923	112351	42343
2924	112388	42304
2925	112429	42266
2926	112471	42229
2927	112512	42192
2928	112548	42152
2929	112580	42112
2930	112622	42075
2931	112665	42038
2932	112702	41999
2933	112740	41960
2934	112778	41921
2935	112811	41881
2936	112852	41844
2937	112891	41805
2938	112934	41769
2939	112978	41732
2940	113021	41695
2941	113058	41657
2942	113094	41617
2943	113131	41579
2944	113167	41539
2945	113207	41501
2946	113243	41462
2947	113285	41425
2948	113325	41387
2949	113370	41351
2950	113407	41312
2951	113448	41274
2952	113491	41238
2953	113535	41201
2954	113575	41163
2955	113614	41125
2956	113669	41093
2957	113707	41054
2958	113750	41017
2959	113785	40978
2960	113821	40938
2961	113858	40900
2962	113903	40863
2963	113939	40824
2964	113980	40786
2965	114019	40748
2966	114055	40709
2967	114094	40670
2968	114132	40632
2969	114175	40595
2970	114218	40558
2971	114256	40520
2972	114291	40480
2973	114333	40443
2974	114371	40404
2975	114412	40367
2976	114451	40329
2977	114491	40291
2978	114532	40253
2979	114573	40216
2980	114612	40177
2981	114651	40139
2982	114691	40101
2983	114728	40062
2984	114772	40026
2985	114815	39989
2986	114857	39952
2987	114896	39913
2988	114932	39874
2989	114963	39833
2990	115014	39799
2991	115055	39761
2992	115097	39724
2993	115132	39685
2994	115173	39647
2995	115213	39609
2996	115254	39571
2997	115293	39533
2998	115337	39497
2999	115378	39459
3000	115420	39422
3001	115460	39384
3002	115500	39346
3003	115538	39307
3004	115575	39268
3005	115613	39230
3006	115647	39190
3007	115691	39153
3008	115731	39115
3009	115770	39077
3010	115805	39037
3011	115844	38999
3012	115881	38960
3013	115916	38920
3014	115952	38881
3015	115991	38843
3016	116030	38805
3017	116069	38766
3018	116108	38728
3019	116139	38687
3020	116183	38650
3021	116225	38613
3022	116268	38576
3023	116304	38537
3024	116342	38498
3025	116383	38461
3026	116423	38423
3027	116461	38384
3028	116498	38345
3029	116539	38308
3030	116585	38271
3031	116620	38232
3032	116684	38202
3033	116726	38165
3034	116769	38127
3035	116809	38089
3036	116852	38053
3037	116886	38013
3038	116925	37974
3039	116967	37937
3040	117010	37900
3041	117058	37865
3042	117097	37826
3043	117135	37788
3044	117174	37749
3045	117211	37710
3046	117252	37673
3047	117295	37636
3048	117333	37597
3049	117378	37561
3050	117415	37522
3051	117453	37483
3052	117496	37446
3053	117544	37411
3054	117584	37373
3055	117616	37332
3056	117652	37293
3057	117690	37254
3058	117729	37216
3059	117769	37178
3060	117801	37137
3061	117839	37099
3062	117875	37059
3063	117914	37021
3064	117954	36983
3065	117990	36944
3066	118033	36907
3067	118067	36867
3068	118104	36828
3069	118136	36787
3070	118175	36749
3071	118211	36710
3072	118254	36673
3073	118296	36635
3074	118336	36597
3075	118375	36559
3076	118407	36518
3077	118443	36479
3078	118481	36440
3079	118523	36403
3080	118565	36366
3081	118606	36328
3082	118643	36289
3083	118684	36251
3084	118727	36214
3085	118770	36177
3086	118808	36139
3087	118849	36101
3088	118883	36061
3089	118916	36021
3090	118955	35982
3091	118994	35944
3092	119037	35907
3093	119073	35868
3094	119108	35828
3095	119150	35791
3096	119193	35754
3097	119235	35716
3098	119271	35677
3099	119312	35639
3100	119353	35602
3101	119395	35564
3102	119431	35525
3103	119477	35489
3104	119517	35451
3105	119557	35412
3106	119594	35374
3107	119637	35336
3108	119676	35298
3109	119714	35259
3110	119755	35222
3111	119797	35184
3112	119842	35148
3113	119882	35110
3114	119915	35070
3115	119948	35030
3116	119985	34991
3117	120026	34953
3118	120068	34915
3119	120106	34877
3120	120147	34839
3121	120188	34801
3122	120223	34762
3123	120271	34726
3124	120310	34687
3125	120355	34651
3126	120394	34612
3127	120432	34574
3128	120464	34533
3129	120509	34497
3130	120551	34459
3131	120587	34420
3132	120628	34382
3133	120668	34344
3134	120701	34304
3135	120743	34267
3136	120780	34228
3137	120813	34188
3138	120850	34149
3139	120893	34112
3140	120937	34075
3141	120979	34037
3142	121018	33999
3143	121056	33960
3144	121090	33920
3145	121135	33884
3146	121177	33846
3147	121215	33807
3148	121258	33770
3149	121297	33732
3150	121338	33694
3151	121383	33657
3152	121426	33620
3153	121468	33582
3154	121508	33544
3155	121548	33506
3156	121584	33467
3157	121627	33430
3158	121667	33392
3159	121705	33353
3160	121740	33314
3161	121782	33276
3162	121823	33238
3163	121862	33200
3164	121905	33162
3165	121947	33125
3166	121983	33086
3167	122022	33047
3168	122063	33009
3169	122107	32972
3170	122150	32935
3171	122186	32896
3172	122227	32858
3173	122271	32821
3174	122313	32783
3175	122357	32746
3176	122398	32708
3177	122436	32670
3178	122472	32631
3179	122505	32591
3180	122548	32553
3181	122588	32515
3182	122626	32476
3183	122662	32437
3184	122699	32398
3185	122737	32360
3186	122773	32320
3187	122811	32282
3188	122854	32244
3189	122892	32206
3190	122931	32167
3191	122968	32129
3192	123006	32090
3193	123044	32051
3194	123076	32011
3195	123116	31973
3196	123157	31935
3197	123194	31896
3198	123234	31858
3199	123278	31821
3200	123316	31782
3201	123359	31745
3202	123398	31706
3203	123446	31670
3204	123491	31633
3205	123529	31595
3206	123567	31556
3207	123605	31517
3208	123640	31478
3209	123681	31440
3210	123722	31402
3211	123756	31362
3212	123794	31324
3213	123835	31286
3214	123879	31249
3215	123924	31212
3216	123963	31173
3217	124005	31136
3218	124049	31099
3219	124094	31062
