iter	Logloss
1515	0.374104432
1520	0.3740639483
1525	0.3740278143
1530	0.3739926771
1535	0.3739583555
1540	0.3739218817
1545	0.3738836408
1550	0.3738454453
1555	0.3738122111
1560	0.3737743553
1565	0.3737434545
1570	0.3737073885
1575	0.3736757175
1580	0.3736441823
1585	0.3736093397
1590	0.3735759922
1595	0.3735469717
1600	0.3735124462
1605	0.3734760856
1610	0.3734437123
1615	0.3734084618
1620	0.3733771079
1625	0.3733432394
1630	0.3733092123
1635	0.3732755023
1640	0.3732378052
1645	0.3732040273
1650	0.3731668965
1655	0.3731343192
1660	0.3731006093
1665	0.3730666501
1670	0.3730365649
1675	0.3730053016
1680	0.3729711839
1685	0.3729399206
1690	0.372906188
1695	0.3728695329
1700	0.3728363214
1705	0.3728075728
1710	0.3727758564
1715	0.3727401982
1720	0.3727102262
1725	0.3726729142
1730	0.3726409939
1735	0.3726053357
1740	0.3725685221
1745	0.3725374627
1750	0.3725052706
1755	0.3724742339
1760	0.3724461422
1765	0.3724090794
1770	0.3723734665
1775	0.3723383746
1780	0.3723053896
1785	0.3722722233
1790	0.3722392383
1795	0.3722083149
1800	0.3721742651
1805	0.372141416
1810	0.3721092919
1815	0.3720751288
1820	0.3720411923
1825	0.3720083885
1830	0.3719750863
1835	0.371943438
1840	0.3719114271
1845	0.3718825425
1850	0.3718508035
1855	0.3718203332
1860	0.3717901573
1865	0.3717579199
1870	0.371727948
1875	0.3717019859
1880	0.3716678455
1885	0.3716341808
1890	0.3715995194
1895	0.3715639064
1900	0.3715325299
1905	0.3715004057
1910	0.3714719063
1915	0.3714439053
1920	0.3714112601
1925	0.3713817186
1930	0.3713466494
1935	0.3713129394
1940	0.3712830807
1945	0.3712524065
1950	0.3712230009
1955	0.371191647
1960	0.3711607235
1965	0.371133153
1970	0.3710991259
1975	0.3710642605
1980	0.3710363728
1985	0.371001666
1990	0.3709726682
1995	0.3709435345
2000	0.3709157826
2005	0.3708837944
2010	0.3708535053
2015	0.3708193649
2020	0.3707888719
2025	0.3707576086
2030	0.3707227886
2035	0.3706938135
2040	0.3706623689
2045	0.3706296784
2050	0.3705996385
2055	0.3705718867
2060	0.3705387431
2065	0.3705109913
2070	0.3704779383
2075	0.3704465165
2080	0.3704133049
2085	0.3703824041
2090	0.3703514807
2095	0.3703232078
2100	0.3702887503
2105	0.3702592993
2110	0.3702242075
2115	0.3701899538
2120	0.3701623379
2125	0.3701315277
2130	0.3700996528
2135	0.3700704284
2140	0.3700407057
2145	0.3700155138
2150	0.3699862215
2155	0.3699533951
2160	0.3699232872
2165	0.3698934059
2170	0.3698658579
2175	0.369837721
2180	0.3698108074
2185	0.3697796574
2190	0.3697484168
2195	0.3697193284
2200	0.3696871816
2205	0.3696585915
2210	0.3696288688
2215	0.3695983758
2220	0.3695666367
2225	0.3695401762
2230	0.3695089356
2235	0.3694786918
2240	0.369446613
2245	0.3694174566
2250	0.3693888439
2255	0.3693570596
2260	0.3693281977
2265	0.3693025074
2270	0.3692740533
2275	0.369244172
2280	0.3692145852
2285	0.3691835938
2290	0.3691579262
2295	0.3691287471
2300	0.3690981861
2305	0.36906724
2310	0.3690371548
2315	0.3690091764
2320	0.3689770976
2325	0.3689481678
2330	0.3689208464
2335	0.3688895605
2340	0.3688601549
2345	0.3688297978
2350	0.3687959066
2355	0.368767747
2360	0.3687344222
2365	0.3687053111
2370	0.3686770609
2375	0.3686430564
2380	0.3686146929
2385	0.3685859896
2390	0.3685558364
2395	0.3685264988
2400	0.3684989735
2405	0.3684728075
2410	0.3684412498
2415	0.3684137924
2420	0.3683843189
2425	0.3683558195
2430	0.3683274107
2435	0.368298798
2440	0.3682684409
2445	0.3682377214
2450	0.3682094711
2455	0.3681827161
2460	0.3681544206
2465	0.3681291381
2470	0.368097082
2475	0.368068424
2480	0.3680402644
2485	0.3680096128
2490	0.3679795049
2495	0.3679522741
2500	0.3679237294
2505	0.3678966572
2510	0.3678688828
2515	0.3678436909
2520	0.3678146478
2525	0.3677850157
2530	0.3677551117
2535	0.3677272919
2540	0.3677021227
2545	0.3676740311
2550	0.36764603
2555	0.3676182103
2560	0.3675869017
2565	0.3675578812
2570	0.3675282491
2575	0.3675011089
2580	0.3674731306
2585	0.3674450616
2590	0.3674178308
2595	0.3673879495
2600	0.3673597673
2605	0.3673325818
2610	0.3673079337
2615	0.3672804764
2620	0.3672549447
2625	0.3672257656
2630	0.3671970397
2635	0.3671689254
2640	0.3671429406
2645	0.3671152115
2650	0.3670864629
2655	0.3670582127
2660	0.3670294867
2665	0.3670037285
2670	0.3669742776
2675	0.3669455063
2680	0.3669215378
2685	0.3668906597
2690	0.3668603705
2695	0.3668327547
2700	0.3668056598
2705	0.3667777041
2710	0.3667491821
2715	0.3667228575
2720	0.3666930668
2725	0.366665768
2730	0.3666386732
2735	0.3666111932
2740	0.3665839172
2745	0.3665546249
2750	0.3665252872
2755	0.36649638
2760	0.3664670877
2765	0.3664389508
2770	0.3664103834
2775	0.3663833112
2780	0.3663542454
2785	0.3663240469
2790	0.3662930102
2795	0.3662643975
2800	0.3662369176
2805	0.3662133795
2810	0.366185605
2815	0.3661565619
2820	0.3661247776
2825	0.3660995631
2830	0.3660712902
2835	0.3660459398
2840	0.3660177349
2845	0.3659890089
2850	0.3659626617
2855	0.3659346154
2860	0.3659075205
2865	0.3658764159
2870	0.36584368
2875	0.3658142518
2880	0.3657824675
2885	0.3657555765
2890	0.3657296597
2895	0.3657039921
2900	0.3656798877
2905	0.3656529741
2910	0.3656234326
2915	0.3655994641
2920	0.3655722333
2925	0.3655469055
2930	0.3655218043
2935	0.3654938939
2940	0.3654672748
2945	0.3654411995
2950	0.3654153733
2955	0.3653880292
2960	0.3653618406
2965	0.3653404321
2970	0.3653153308
2975	0.3652897312
2980	0.3652620473
2985	0.3652339331
2990	0.3652077444
2995	0.3651790638
3000	0.36514993
3005	0.365123107
3010	0.3650971676
3015	0.3650710469
3020	0.3650468972
3025	0.365019168
3030	0.3649919599
3035	0.364966247
3040	0.3649434792
3045	0.3649185139
3050	0.3648923252
3055	0.3648674052
3060	0.3648406502
3065	0.3648133062
3070	0.3647885221
3075	0.3647636474
3080	0.3647397242
3085	0.3647122216
3090	0.3646840394
3095	0.3646590288
3100	0.3646319566
3105	0.3646037743
3110	0.3645740742
3115	0.3645469794
3120	0.3645199299
3125	0.3644891424
3130	0.3644639052
3135	0.3644367424
3140	0.3644102592
3145	0.3643870157
3150	0.3643560016
3155	0.3643299716
3160	0.3643052328
3165	0.3642806073
3170	0.3642547585
3175	0.3642289776
3180	0.3642048732
3185	0.3641787525
3190	0.3641516123
3195	0.3641257182
3200	0.364101795
3205	0.3640717098
3210	0.3640460195
3215	0.3640189247
3220	0.3639918978
3225	0.3639661849
3230	0.3639392034
3235	0.363911293
3240	0.3638851496
3245	0.3638577603
3250	0.3638322286
3255	0.363805972
3260	0.363779806
3265	0.3637531643
3270	0.3637269983
3275	0.3636973661
3280	0.3636740999
3285	0.3636473676
3290	0.3636213148
3295	0.3635953754
3300	0.3635685071
3305	0.3635407553
3310	0.3635114403
3315	0.3634870867
3320	0.3634589271
3325	0.3634309261
3330	0.3634031516
3335	0.3633764193
3340	0.3633503439
3345	0.3633229545
3350	0.3632953613
3355	0.3632680173
3360	0.3632416927
3365	0.36321675
3370	0.363189406
3375	0.3631653922
3380	0.3631361452
3385	0.363112222
3390	0.3630875285
3395	0.3630629031
3400	0.3630344943
3405	0.3630071955
3410	0.3629807124
3415	0.3629561322
3420	0.362928539
3425	0.3629025995
3430	0.362872469
3435	0.3628471639
3440	0.3628212244
3445	0.3627954209
3450	0.362768462
3455	0.3627402118
3460	0.362714159
3465	0.3626904397
3470	0.3626674001
3475	0.3626377
3480	0.3626142525
3485	0.3625857531
3490	0.3625593832
3495	0.3625362982
3500	0.362510608
3505	0.3624838077
3510	0.3624577096
3515	0.3624297992
3520	0.3624042902
3525	0.3623809787
3530	0.3623532949
3535	0.3623280577
3540	0.3622997848
3545	0.3622734829
3550	0.3622529579
3555	0.3622256139
3560	0.3621978847
3565	0.3621707219
3570	0.3621451676
3575	0.3621169853
3580	0.362091363
3585	0.3620641776
3590	0.3620391443
3595	0.3620130236
3600	0.3619883528
3605	0.3619628665
3610	0.3619389433
3615	0.3619149748
3620	0.3618893752
3625	0.3618646137
3630	0.3618379267
3635	0.3618145472
3640	0.3617924137
3645	0.3617686944
3650	0.3617434799
3655	0.3617179029
3660	0.3616909667
3665	0.3616678817
3670	0.3616417837
3675	0.3616133522
3680	0.3615847395
3685	0.3615617452
3690	0.3615360549
3695	0.3615115427
3700	0.3614825676
3705	0.3614578741
3710	0.3614295786
3715	0.3614001277
3720	0.361377677
3725	0.3613541616
3730	0.3613294229
3735	0.3612993829
3740	0.3612760714
3745	0.3612509928
3750	0.3612257783
3755	0.361201538
3760	0.3611798802
3765	0.3611515167
3770	0.3611302668
3775	0.3611047578
3780	0.361077595
3785	0.3610546233
3790	0.3610258973
3795	0.3610038544
3800	0.3609763518
3805	0.3609541051
3810	0.3609272594
3815	0.3609021129
3820	0.3608740666
3825	0.3608458164
3830	0.3608181552
3835	0.3607912642
3840	0.3607672504
3845	0.3607399064
3850	0.3607150317
3855	0.3606918108
3860	0.3606646027
3865	0.3606375532
3870	0.3606138792
3875	0.3605900013
3880	0.3605665991
3885	0.3605396402
3890	0.3605122509
3895	0.3604866286
3900	0.3604659903
3905	0.3604408664
3910	0.3604153801
3915	0.3603906866
3920	0.3603635238
3925	0.3603369954
3930	0.3603099685
3935	0.3602858867
3940	0.3602622354
3945	0.360239309
3950	0.3602118517
3955	0.3601888573
3960	0.3601631671
3965	0.3601360722
3970	0.360110382
3975	0.3600850316
3980	0.3600602022
3985	0.3600376836
3990	0.3600104528
3995	0.3599840603
4000	0.3599625838
4005	0.3599393629
4010	0.3599149413
4015	0.3598897947
4020	0.3598657356
4025	0.3598441005
